2.952348145367560096e-05,3.737969298759299477e+02
2.970572516635261310e-05,3.738008857220766572e+02
2.988796887902962185e-05,3.738048408946794439e+02
3.007021259170663060e-05,3.738087953898970568e+02
3.025245630438364275e-05,3.738127492038896662e+02
3.043470001706065150e-05,3.738167023328188634e+02
3.061694372973766025e-05,3.738206547728473765e+02
3.079918744241467239e-05,3.738246065201392980e+02
3.098143115509168453e-05,3.738285575708601414e+02
3.116367486776868990e-05,3.738325079211766138e+02
3.134591858044570204e-05,3.738364575672567867e+02
3.152816229312271418e-05,3.738404065052699821e+02
3.171040600579971955e-05,3.738443547313869431e+02
3.189264971847673169e-05,3.738483022417797770e+02
3.207489343115373705e-05,3.738522490326216143e+02
3.225713714383074919e-05,3.738561951000872909e+02
3.243938085650775456e-05,3.738601404403526658e+02
3.262162456918476670e-05,3.738640850495950190e+02
3.280386828186177884e-05,3.738680289239929380e+02
3.298611199453879098e-05,3.738719720597263176e+02
3.316835570721579635e-05,3.738759144529764740e+02
3.335059941989280849e-05,3.738798560999258598e+02
3.353284313256982063e-05,3.738837969967582922e+02
3.371508684524682600e-05,3.738877371396590661e+02
3.389733055792383814e-05,3.738916765248145566e+02
3.407957427060085028e-05,3.738956151484125598e+02
3.426181798327785564e-05,3.738995530066422930e+02
3.444406169595486778e-05,3.739034900956941101e+02
3.462630540863187992e-05,3.739074264117597295e+02
3.480854912130888529e-05,3.739113619510323474e+02
3.499079283398589743e-05,3.739152967097061833e+02
3.517303654666290957e-05,3.739192306839769913e+02
3.535528025933992171e-05,3.739231638700418330e+02
3.553752397201692708e-05,3.739270962640989637e+02
3.571976768469393922e-05,3.739310278623480599e+02
3.590201139737095136e-05,3.739349586609901053e+02
3.608425511004795673e-05,3.739388886562272774e+02
3.626649882272496887e-05,3.739428178442632884e+02
3.644874253540198101e-05,3.739467462213029876e+02
3.663098624807898637e-05,3.739506737835525314e+02
3.681322996075599851e-05,3.739546005272195544e+02
3.699547367343301066e-05,3.739585264485128846e+02
3.717771738611001602e-05,3.739624515436426009e+02
3.735996109878702816e-05,3.739663758088203167e+02
3.754220481146404030e-05,3.739702992402587256e+02
3.772444852414105244e-05,3.739742218341719422e+02
3.790669223681805781e-05,3.739781435867755022e+02
3.808893594949506317e-05,3.739820644942861350e+02
3.827117966217207532e-05,3.739859845529217068e+02
3.845342337484908746e-05,3.739899037589018462e+02
3.863566708752609282e-05,3.739938221084471479e+02
3.881791080020310496e-05,3.739977395977795709e+02
3.900015451288011710e-05,3.740016562231223816e+02
3.918239822555712247e-05,3.740055719807004380e+02
3.936464193823413461e-05,3.740094868667395076e+02
3.954688565091114675e-05,3.740134008774669496e+02
3.972912936358815212e-05,3.740173140091113169e+02
3.991137307626516426e-05,3.740212262579025833e+02
4.009361678894217640e-05,3.740251376200718028e+02
4.027586050161918176e-05,3.740290480918516778e+02
4.045810421429619390e-05,3.740329576694759339e+02
4.064034792697320605e-05,3.740368663491798316e+02
4.082259163965021819e-05,3.740407741271997679e+02
4.100483535232722355e-05,3.740446809997736182e+02
4.118707906500423569e-05,3.740485869631403943e+02
4.136932277768124783e-05,3.740524920135406433e+02
4.155156649035825320e-05,3.740563961472159917e+02
4.173381020303526534e-05,3.740602993604096014e+02
4.191605391571227748e-05,3.740642016493657707e+02
4.209829762838928285e-05,3.740681030103302191e+02
4.228054134106629499e-05,3.740720034395499738e+02
4.246278505374330713e-05,3.740759029332733121e+02
4.264502876642031249e-05,3.740798014877498190e+02
4.282727247909732464e-05,3.740836990992306141e+02
4.300951619177433678e-05,3.740875957639678404e+02
4.319175990445134214e-05,3.740914914782150618e+02
4.337400361712835428e-05,3.740953862382273201e+02
4.355624732980536642e-05,3.740992800402606804e+02
4.373849104248237179e-05,3.741031728805727425e+02
4.392073475515937715e-05,3.741070647554223569e+02
4.410297846783638929e-05,3.741109556610696245e+02
4.428522218051340144e-05,3.741148455937760673e+02
4.446746589319041358e-05,3.741187345512785214e+02
4.464970960586741894e-05,3.741226225316066234e+02
4.483195331854443108e-05,3.741265095311284767e+02
4.501419703122144322e-05,3.741303955462124691e+02
4.519644074389844859e-05,3.741342805732292618e+02
4.537868445657546073e-05,3.741381646085520174e+02
4.556092816925247287e-05,3.741420476485561153e+02
4.574317188192947824e-05,3.741459296896192654e+02
4.592541559460649038e-05,3.741498107281216789e+02
4.610765930728350252e-05,3.741536907604458406e+02
4.628990301996050788e-05,3.741575697829765090e+02
4.647214673263752003e-05,3.741614477921009438e+02
4.665439044531453217e-05,3.741653247842087353e+02
4.683663415799154431e-05,3.741692007556916906e+02
4.701887787066854967e-05,3.741730757029441747e+02
4.720112158334556181e-05,3.741769496223627129e+02
4.738336529602257396e-05,3.741808225103464451e+02
4.756560900869957932e-05,3.741846943632965008e+02
4.774785272137659146e-05,3.741885651776166810e+02
4.793009643405360360e-05,3.741924349497130038e+02
4.811234014673060897e-05,3.741963036759938177e+02
4.829458385940762111e-05,3.742001713528700293e+02
4.847682757208463325e-05,3.742040379767545346e+02
4.865907128476163861e-05,3.742079035440629013e+02
4.884131499743865076e-05,3.742117680512129709e+02
4.902355871011566290e-05,3.742156314946249154e+02
4.920580242279267504e-05,3.742194938707211804e+02
4.938804613546968040e-05,3.742233551759266561e+02
4.957028984814669254e-05,3.742272154066687335e+02
4.975253356082370469e-05,3.742310745593767933e+02
4.993477727350071005e-05,3.742349326304829447e+02
5.011702098617772219e-05,3.742387896164215135e+02
5.029926469885473433e-05,3.742426455136289860e+02
5.048150841153173970e-05,3.742465003185445198e+02
5.066375212420875184e-05,3.742503540276094895e+02
5.084599583688576398e-05,3.742542066372674867e+02
5.102823954956276935e-05,3.742580581439647176e+02
5.121048326223978149e-05,3.742619085441496054e+02
5.139272697491679363e-05,3.742657578342729039e+02
5.157497068759380577e-05,3.742696060107877543e+02
5.175721440027081113e-05,3.742734530701497420e+02
5.193945811294782328e-05,3.742772990088166694e+02
5.212170182562483542e-05,3.742811438232486694e+02
5.230394553830184078e-05,3.742849875099084329e+02
5.248618925097885292e-05,3.742888300652608677e+02
5.266843296365585151e-05,3.742926714857732691e+02
5.285067667633286365e-05,3.742965117679151490e+02
5.303292038900987579e-05,3.743003509081585776e+02
5.321516410168688116e-05,3.743041889029778986e+02
5.339740781436389330e-05,3.743080257488498432e+02
5.357965152704090544e-05,3.743118614422534733e+02
5.376189523971791081e-05,3.743156959796701813e+02
5.394413895239492295e-05,3.743195293575836899e+02
5.412638266507193509e-05,3.743233615724801666e+02
5.430862637774894045e-05,3.743271926208480522e+02
5.449087009042595259e-05,3.743310224991782320e+02
5.467311380310296474e-05,3.743348512039638649e+02
5.485535751577997010e-05,3.743386787317005542e+02
5.503760122845698224e-05,3.743425050788860631e+02
5.521984494113399438e-05,3.743463302420207697e+02
5.540208865381100652e-05,3.743501542176071553e+02
5.558433236648801189e-05,3.743539770021503728e+02
5.576657607916502403e-05,3.743577985921576214e+02
5.594881979184203617e-05,3.743616189841386017e+02
5.613106350451904154e-05,3.743654381746052877e+02
5.631330721719605368e-05,3.743692561600722115e+02
5.649555092987306582e-05,3.743730729370559516e+02
5.667779464255007118e-05,3.743768885020757011e+02
5.686003835522708333e-05,3.743807028516529272e+02
5.704228206790409547e-05,3.743845159823113704e+02
5.722452578058110083e-05,3.743883278905772158e+02
5.740676949325811297e-05,3.743921385729789790e+02
5.758901320593512511e-05,3.743959480260476198e+02
5.777125691861213726e-05,3.743997562463162012e+02
5.795350063128914262e-05,3.744035632303204579e+02
5.813574434396615476e-05,3.744073689745982279e+02
5.831798805664316690e-05,3.744111734756899637e+02
5.850023176932017227e-05,3.744149767301381075e+02
5.868247548199718441e-05,3.744187787344877734e+02
5.886471919467419655e-05,3.744225794852863487e+02
5.904696290735120191e-05,3.744263789790834949e+02
5.922920662002821406e-05,3.744301772124313175e+02
5.941145033270522620e-05,3.744339741818842526e+02
5.959369404538223156e-05,3.744377698839990103e+02
5.977593775805924370e-05,3.744415643153348583e+02
5.995818147073625584e-05,3.744453574724531677e+02
6.014042518341326121e-05,3.744491493519178107e+02
6.032266889609027335e-05,3.744529399502950469e+02
6.050491260876728549e-05,3.744567292641534095e+02
6.068715632144429763e-05,3.744605172900638195e+02
6.086940003412130300e-05,3.744643040245995280e+02
6.105164374679830836e-05,3.744680894643361739e+02
6.123388745947532050e-05,3.744718736058517266e+02
6.141613117215233265e-05,3.744756564457265426e+02
6.159837488482934479e-05,3.744794379805433095e+02
6.178061859750635693e-05,3.744832182075812739e+02
6.196286231018336907e-05,3.744869971255525911e+02
6.214510602286038121e-05,3.744907747312780089e+02
6.232734973553737980e-05,3.744945510214428168e+02
6.250959344821439194e-05,3.744983259927356016e+02
6.269183716089140408e-05,3.745020996418485311e+02
6.287408087356841622e-05,3.745058719654766719e+02
6.305632458624542836e-05,3.745096429603187289e+02
6.323856829892244050e-05,3.745134126230766469e+02
6.342081201159943909e-05,3.745171809504555540e+02
6.360305572427645123e-05,3.745209479391640457e+02
6.378529943695346338e-05,3.745247135859140144e+02
6.396754314963047552e-05,3.745284778874204790e+02
6.414978686230747411e-05,3.745322408404020393e+02
6.433203057498448625e-05,3.745360024415803650e+02
6.451427428766149839e-05,3.745397626876806498e+02
6.469651800033851053e-05,3.745435215754312139e+02
6.487876171301550912e-05,3.745472791015637881e+02
6.506100542569252126e-05,3.745510352628134569e+02
6.524324913836953340e-05,3.745547900559185450e+02
6.542549285104654554e-05,3.745585434776206739e+02
6.560773656372355768e-05,3.745622955246648189e+02
6.578998027640056982e-05,3.745660461937992523e+02
6.597222398907758197e-05,3.745697954817755999e+02
6.615446770175458055e-05,3.745735433853487280e+02
6.633671141443159270e-05,3.745772899012768562e+02
6.651895512710860484e-05,3.745810350263214445e+02
6.670119883978561698e-05,3.745847787572474772e+02
6.688344255246262912e-05,3.745885210908229510e+02
6.706568626513964126e-05,3.745922620238194440e+02
6.724792997781663985e-05,3.745960015530116607e+02
6.743017369049365199e-05,3.745997396751776591e+02
6.761241740317066413e-05,3.746034763870989082e+02
6.779466111584767627e-05,3.746072116855601166e+02
6.797690482852468841e-05,3.746109455673492334e+02
6.815914854120170055e-05,3.746146780292576182e+02
6.834139225387871270e-05,3.746184090680799272e+02
6.852363596655571128e-05,3.746221386806141709e+02
6.870587967923272343e-05,3.746258668636614857e+02
6.888812339190973557e-05,3.746295936140265894e+02
6.907036710458674771e-05,3.746333189285172693e+02
6.925261081726375985e-05,3.746370428039448370e+02
6.943485452994077199e-05,3.746407652371236736e+02
6.961709824261777058e-05,3.746444862248716845e+02
6.979934195529478272e-05,3.746482057640100152e+02
6.998158566797179486e-05,3.746519238513631080e+02
7.016382938064880700e-05,3.746556404837587593e+02
7.034607309332581914e-05,3.746593556580279483e+02
7.052831680600283129e-05,3.746630693710051219e+02
7.071056051867984343e-05,3.746667816195280238e+02
7.089280423135684202e-05,3.746704924004376380e+02
7.107504794403385416e-05,3.746742017105782452e+02
7.125729165671086630e-05,3.746779095467975367e+02
7.143953536938787844e-05,3.746816159059463871e+02
7.162177908206489058e-05,3.746853207848791385e+02
7.180402279474190272e-05,3.746890241804533161e+02
7.198626650741890131e-05,3.746927260895297422e+02
7.216851022009591345e-05,3.746964265089727633e+02
7.235075393277292559e-05,3.747001254356497952e+02
7.253299764544993773e-05,3.747038228664316648e+02
7.271524135812694987e-05,3.747075187981924955e+02
7.289748507080396202e-05,3.747112132278097647e+02
7.307972878348097416e-05,3.747149061521641897e+02
7.326197249615797275e-05,3.747185975681398418e+02
7.344421620883498489e-05,3.747222874726241457e+02
7.362645992151199703e-05,3.747259758625077666e+02
7.380870363418900917e-05,3.747296627346846662e+02
7.399094734686602131e-05,3.747333480860522172e+02
7.417319105954303345e-05,3.747370319135109753e+02
7.435543477222003204e-05,3.747407142139649636e+02
7.453767848489704418e-05,3.747443949843213886e+02
7.471992219757405632e-05,3.747480742214908673e+02
7.490216591025106846e-05,3.747517519223871432e+02
7.508440962292808061e-05,3.747554280839275975e+02
7.526665333560509275e-05,3.747591027030325108e+02
7.544889704828210489e-05,3.747627757766259151e+02
7.563114076095910348e-05,3.747664473016347415e+02
7.581338447363611562e-05,3.747701172749895591e+02
7.599562818631311421e-05,3.747737856936240064e+02
7.617787189899012635e-05,3.747774525544753033e+02
7.636011561166713849e-05,3.747811178544835684e+02
7.654235932434415063e-05,3.747847815905927291e+02
7.672460303702116277e-05,3.747884437597496685e+02
7.690684674969817491e-05,3.747921043589047372e+02
7.708909046237517350e-05,3.747957633850115258e+02
7.727133417505218564e-05,3.747994208350269218e+02
7.745357788772919778e-05,3.748030767059111668e+02
7.763582160040620992e-05,3.748067309946279693e+02
7.781806531308322207e-05,3.748103836981439940e+02
7.800030902576023421e-05,3.748140348134296005e+02
7.818255273843723280e-05,3.748176843374581040e+02
7.836479645111424494e-05,3.748213322672064578e+02
7.854704016379125708e-05,3.748249785996546848e+02
7.872928387646826922e-05,3.748286233317861615e+02
7.891152758914528136e-05,3.748322664605878458e+02
7.909377130182229350e-05,3.748359074302905469e+02
7.927601501449930564e-05,3.748395473742661466e+02
7.945825872717630423e-05,3.748431857073040305e+02
7.964050243985331637e-05,3.748468224265218396e+02
7.982274615253032851e-05,3.748504575290406251e+02
8.000498986520734066e-05,3.748540910119846217e+02
8.018723357788435280e-05,3.748577228724815882e+02
8.036947729056136494e-05,3.748613531076625236e+02
8.055172100323836353e-05,3.748649817146618375e+02
8.073396471591537567e-05,3.748686086906172932e+02
8.091620842859238781e-05,3.748722340326701215e+02
8.109845214126939995e-05,3.748758577379648500e+02
8.128069585394641209e-05,3.748794798036493603e+02
8.146293956662342423e-05,3.748831002268750581e+02
8.164518327930043637e-05,3.748867190047968165e+02
8.182742699197743496e-05,3.748903361345727490e+02
8.200967070465444710e-05,3.748939516133645498e+02
8.219191441733145924e-05,3.748975654383373808e+02
8.237415813000847139e-05,3.749011776066597577e+02
8.255640184268548353e-05,3.749047881155036066e+02
8.273864555536249567e-05,3.749083969620444918e+02
8.292088926803949426e-05,3.749120041434614450e+02
8.310313298071650640e-05,3.749156096569367946e+02
8.328537669339351854e-05,3.749192134996565642e+02
8.346762040607053068e-05,3.749228156688101876e+02
8.364986411874754282e-05,3.749264161615906232e+02
8.383210783142455496e-05,3.749300149751944105e+02
8.401435154410155355e-05,3.749336121068216130e+02
8.419659525677856569e-05,3.749372075536756483e+02
8.437883896945557783e-05,3.749408013129637993e+02
8.456108268213258998e-05,3.749443933818965888e+02
8.474332639480960212e-05,3.749479837576884051e+02
8.492557010748661426e-05,3.749515724375569334e+02
8.510781382016362640e-05,3.749551594187236674e+02
8.529005753284062499e-05,3.749587446984135681e+02
8.547230124551763713e-05,3.749623282738551779e+02
8.565454495819464927e-05,3.749659101422807339e+02
8.583678867087166141e-05,3.749694903009260543e+02
8.601903238354867355e-05,3.749730687470305952e+02
8.620127609622568569e-05,3.749766454778374509e+02
8.638351980890268428e-05,3.749802204905932967e+02
8.656576352157969642e-05,3.749837937825485596e+02
8.674800723425670857e-05,3.749873653509571909e+02
8.693025094693372071e-05,3.749909351930770072e+02
8.711249465961073285e-05,3.749945033061692925e+02
8.729473837228774499e-05,3.749980696874991963e+02
8.747698208496474358e-05,3.750016343343355061e+02
8.765922579764175572e-05,3.750051972439505903e+02
8.784146951031875431e-05,3.750087584136207397e+02
8.802371322299576645e-05,3.750123178406258262e+02
8.820595693567277859e-05,3.750158755222494733e+02
8.838820064834979073e-05,3.750194314557790563e+02
8.857044436102680287e-05,3.750229856385057019e+02
8.875268807370381501e-05,3.750265380677243456e+02
8.893493178638082715e-05,3.750300887407335608e+02
8.911717549905782574e-05,3.750336376548357862e+02
8.929941921173483788e-05,3.750371848073372689e+02
8.948166292441185003e-05,3.750407301955478943e+02
8.966390663708886217e-05,3.750442738167815264e+02
8.984615034976587431e-05,3.750478156683558382e+02
9.002839406244288645e-05,3.750513557475921971e+02
9.021063777511988504e-05,3.750548940518157224e+02
9.039288148779689718e-05,3.750584305783556829e+02
9.057512520047390932e-05,3.750619653245448717e+02
9.075736891315092146e-05,3.750654982877200609e+02
9.093961262582793360e-05,3.750690294652219450e+02
9.112185633850494574e-05,3.750725588543949698e+02
9.130410005118195789e-05,3.750760864525875604e+02
9.148634376385895647e-05,3.750796122571519504e+02
9.166858747653596861e-05,3.750831362654442955e+02
9.185083118921298076e-05,3.750866584748246737e+02
9.203307490188999290e-05,3.750901788826570282e+02
9.221531861456700504e-05,3.750936974863092246e+02
9.239756232724401718e-05,3.750972142831531642e+02
9.257980603992101577e-05,3.751007292705645568e+02
9.276204975259802791e-05,3.751042424459231484e+02
9.294429346527504005e-05,3.751077538066125499e+02
9.312653717795205219e-05,3.751112633500204083e+02
9.330878089062906433e-05,3.751147710735382930e+02
9.349102460330607647e-05,3.751182769745618089e+02
9.367326831598308862e-05,3.751217810504904833e+02
9.385551202866008720e-05,3.751252832987279930e+02
9.403775574133709935e-05,3.751287837166817667e+02
9.421999945401411149e-05,3.751322823017634960e+02
9.440224316669112363e-05,3.751357790513886812e+02
9.458448687936813577e-05,3.751392739629771427e+02
9.476673059204514791e-05,3.751427670339523956e+02
9.494897430472214650e-05,3.751462582617422186e+02
9.513121801739915864e-05,3.751497476437785394e+02
9.531346173007617078e-05,3.751532351774969811e+02
9.549570544275318292e-05,3.751567208603376571e+02
9.567794915543019506e-05,3.751602046897445462e+02
9.586019286810720721e-05,3.751636866631657767e+02
9.604243658078421935e-05,3.751671667780535131e+02
9.622468029346121794e-05,3.751706450318641828e+02
9.640692400613823008e-05,3.751741214220739948e+02
9.658916771881524222e-05,3.751775959471153783e+02
9.677141143149225436e-05,3.751810686050669688e+02
9.695365514416926650e-05,3.751845393934564186e+02
9.713589885684627864e-05,3.751880083098163823e+02
9.731814256952327723e-05,3.751914753516846304e+02
9.750038628220028937e-05,3.751949405166038218e+02
9.768262999487730151e-05,3.751984038021217884e+02
9.786487370755431365e-05,3.752018652057912504e+02
9.804711742023132579e-05,3.752053247251701009e+02
9.822936113290833794e-05,3.752087823578214056e+02
9.841160484558535008e-05,3.752122381013131189e+02
9.859384855826234867e-05,3.752156919532184247e+02
9.877609227093936081e-05,3.752191439111155660e+02
9.895833598361637295e-05,3.752225939725880153e+02
9.914057969629338509e-05,3.752260421352244180e+02
9.932282340897039723e-05,3.752294883966184216e+02
9.950506712164740937e-05,3.752329327543690169e+02
9.968731083432440796e-05,3.752363752060801971e+02
9.986955454700142010e-05,3.752398157493613553e+02
1.000517982596784322e-04,3.752432543818270574e+02
1.002340419723554444e-04,3.752466911010970421e+02
1.004162856850324565e-04,3.752501259047962776e+02
1.005985293977094687e-04,3.752535587905551324e+02
1.007807731103864808e-04,3.752569897560091476e+02
1.009630168230634794e-04,3.752604187987991509e+02
1.011452605357404915e-04,3.752638459165712561e+02
1.013275042484175037e-04,3.752672711069769775e+02
1.015097479610945158e-04,3.752706943676731157e+02
1.016919916737715280e-04,3.752741156963218145e+02
1.018742353864485401e-04,3.752775350905905611e+02
1.020564790991255387e-04,3.752809525481522428e+02
1.022387228118025508e-04,3.752843680666851469e+02
1.024209665244795630e-04,3.752877816438729610e+02
1.026032102371565751e-04,3.752911932774046591e+02
1.027854539498335873e-04,3.752946029649748425e+02
1.029676976625105994e-04,3.752980107042833993e+02
1.031499413751876115e-04,3.753014164930359016e+02
1.033321850878646101e-04,3.753048203289430944e+02
1.035144288005416223e-04,3.753082222097213503e+02
1.036966725132186344e-04,3.753116221330925555e+02
1.038789162258956466e-04,3.753150200967840533e+02
1.040611599385726587e-04,3.753184160985288713e+02
1.042434036512496708e-04,3.753218101360653236e+02
1.044256473639266694e-04,3.753252022071374654e+02
1.046078910766036816e-04,3.753285923094948657e+02
1.047901347892806937e-04,3.753319804408926643e+02
1.049723785019577058e-04,3.753353665990915715e+02
1.051546222146346909e-04,3.753387507818580957e+02
1.053368659273117030e-04,3.753421329869640317e+02
1.055191096399887152e-04,3.753455132121870861e+02
1.057013533526657273e-04,3.753488914553105360e+02
1.058835970653427394e-04,3.753522677141232293e+02
